timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,600,modelica,native,True,19.999287271094715,1557.926579187647,-0.0,-17.99999999999997,-101.56212
7200.0,600,modelica,native,True,19.99969693549542,2392.355750387218,-0.0,-16.599999999999966,-101.56212
10800.0,600,modelica,native,True,19.999878945594048,2747.113810307011,-0.0,-15.299999999999955,-101.56212
14400.0,600,modelica,native,True,19.999978957185704,2875.124129857206,-0.0,-14.399999999999977,-101.56212
18000.0,600,modelica,native,True,20.000046463688648,2893.409862235822,-0.0,-13.0,-101.56212
21600.0,600,modelica,native,True,20.00009223656201,2828.075316127834,-0.0,-11.099999999999966,-101.56212
25200.0,600,modelica,native,True,20.000114134554735,2718.773490559378,-0.0,-9.699999999999989,-63.2869590424206
28800.0,600,modelica,native,True,20.000303793041326,2556.39718514303,-0.0,-7.699999999999989,435.4509435509658
32400.0,600,modelica,native,True,20.001106859451795,2118.453747004382,-0.0,-5.899999999999977,3030.208119684766
36000.0,600,modelica,native,True,20.302525592661823,719.1359680471569,-0.0,-2.1999999999999886,5880.926280212109
39600.0,600,modelica,native,True,26.279884748587335,-0.0010100956633687,-0.0,1.400000000000034,6759.466431397926
43200.0,600,modelica,native,True,27.000831070173206,-4.173566897710164e-07,934.3998210830108,2.8000000000000114,6482.762166739272
46800.0,600,modelica,native,True,27.000393014557403,0.0,1842.072485790897,4.400000000000034,5921.837080790887
50400.0,600,modelica,native,True,26.999877433276197,0.0,2199.567066650501,3.3000000000000114,5239.283650210687
54000.0,600,modelica,native,True,26.9995733980424,0.0,1987.642263713979,3.900000000000034,3872.167571514906
57600.0,600,modelica,native,True,26.999095134735,0.0,1380.358736573125,2.2000000000000455,1998.070410813034
61200.0,600,modelica,native,True,26.1216328970512,0.0,328.5122507861919,-0.5999999999999659,113.7875340352002
64800.0,600,modelica,native,True,21.59094659684223,0.0,-0.0,-2.1999999999999886,-101.56212
68400.0,600,modelica,native,True,19.999235168458995,361.4705529081863,-0.0,-5.0,-101.56212
72000.0,600,modelica,native,True,19.999593475466497,1248.577831318225,-0.0,-5.599999999999966,-101.56212
75600.0,600,modelica,native,True,19.999787176100995,1725.8195627537,-0.0,-6.099999999999966,-101.56212
79200.0,600,modelica,native,True,19.999894642237848,1976.212030220847,-0.0,-6.099999999999966,-101.56212
82800.0,600,modelica,native,True,19.99994586263,2100.561012118848,-0.0,-6.099999999999966,-101.56212
86400.0,600,modelica,native,True,20.00001813466872,2143.936236728119,-0.0,-5.0,-101.56212
90000.0,600,modelica,native,True,19.99999695611774,2130.560035999951,-0.0,-5.0,-101.56212
93600.0,600,modelica,native,True,19.999976485596108,2140.216551176748,-0.0,-5.599999999999966,-101.56212
97200.0,600,modelica,native,True,20.000013377802418,2151.887728121541,-0.0,-5.0,-101.56212
100800.0,600,modelica,native,True,19.9999455958735,2169.984602752129,-0.0,-6.699999999999989,-101.56212
104400.0,600,modelica,native,True,20.000020670437948,2209.665302654703,-0.0,-5.599999999999966,-101.56212
